Experiment_ID,Month_Year,Date,Lab_ID,Material_Type,Power_Consumption_W,Temperature_K,Levitation_Altitude_m,Success_Rate_Percent
EXP-2372,2022-08,2022-08-13,Lab-Gamma,Niobium-Titanium,1072.2237676757973,63.39221077564858,5.396382125047013,91.25594979193818
EXP-0030,2022-08,2022-08-13,Lab-Alpha,Gold-Coated Aerogel,1163.62873087053,75.53547594646196,4.727071242748966,79.65439754339701
EXP-0075,2022-08,2022-08-13,Lab-Alpha,Gold-Coated Aerogel,623.3920692144687,54.19267629659442,0.4253919931078267,86.3165932111662
EXP-0373,2022-08,2022-08-14,Lab-Beta,Quantum Flex,1429.3891947780826,83.35626285992906,9.957085422494304,86.18391006721019
EXP-0635,2022-08,2022-08-14,Lab-Alpha,Bismuth-Strontium,1260.7639002906317,60.85040586858022,4.183538222745742,89.24330552484271
EXP-2482,2022-08,2022-08-14,Lab-Beta,Carbon Nanotubes,1553.838842690235,67.97707094701117,8.376770106941986,85.53583833569073
EXP-2363,2022-08,2022-08-14,Lab-Delta,Carbon Nanotubes,1799.889282502466,59.11623552926034,13.43102765755107,100.0
EXP-1756,2022-08,2022-08-14,Lab-Beta,Graphene-YBCO,868.1097294928834,64.52879093100476,5.680898596038824,91.55077124187038
EXP-1391,2022-08,2022-08-15,Lab-Gamma,Niobium-Titanium,743.0510036396231,81.59542346876347,4.629771543678527,67.62453547377228
EXP-0589,2022-08,2022-08-15,Lab-Beta,Niobium-Titanium,1216.5607800856426,66.06684354948293,6.858692829980642,81.80373059962899
EXP-1722,2022-08,2022-08-15,Lab-Gamma,Gold-Coated Aerogel,1113.6207015463292,79.88337774388346,1.225646890051705,62.16643080092354
EXP-0048,2022-08,2022-08-15,Lab-Beta,Carbon Nanotubes,804.7346609318363,56.555007788304046,5.069528715035656,88.98217729680219
EXP-1860,2022-08,2022-08-15,Lab-Beta,Niobium-Titanium,1061.3755849172533,103.86024701788266,5.524512056782443,67.64010566153817
EXP-0050,2022-08,2022-08-15,Lab-Delta,Graphene-YBCO,1069.7096893051646,69.05719754364483,9.093183819112006,81.91051761101848
EXP-0886,2022-08,2022-08-16,Lab-Delta,Graphene-YBCO,1437.799922699823,75.23111678580304,7.3623133768274265,76.62266865234083
EXP-0410,2022-08,2022-08-17,Lab-Alpha,Carbon Nanotubes,1336.415404203019,47.36984516106038,12.968058600140537,93.33640257443471
EXP-2196,2022-08,2022-08-17,Lab-Beta,Quantum Flex,1141.5449217868902,63.284757511293385,7.692905299592436,88.2726427164795
EXP-0160,2022-08,2022-08-18,Lab-Delta,Carbon Nanotubes,1073.08457373447,80.13427976393486,4.841620194929083,73.67243571147522
EXP-0460,2022-08,2022-08-19,Lab-Gamma,Gold-Coated Aerogel,693.7149391321643,77.86778188782935,3.950247086673971,72.800634366809
EXP-1895,2022-08,2022-08-21,Lab-Alpha,Bismuth-Strontium,545.0877042385619,60.51615747611319,1.2126417099230329,87.48362009866409
EXP-1478,2022-08,2022-08-24,Lab-Beta,Graphene-YBCO,869.2541775720686,76.80914739635529,5.506401493997622,79.72463614268828
EXP-0864,2022-08,2022-08-25,Lab-Alpha,Carbon Nanotubes,506.1344313868037,81.49980565928976,1.8655015261107704,72.57486439559892
EXP-2485,2022-08,2022-08-26,Lab-Epsilon,Niobium-Titanium,1108.5587617404135,75.72414142086681,3.334617407911609,73.38575621926542
EXP-1436,2022-08,2022-08-26,Lab-Beta,Gold-Coated Aerogel,1454.9909887796418,82.47423189807371,3.3743065019284417,71.71658278759926
EXP-0659,2022-08,2022-08-27,Lab-Gamma,Gold-Coated Aerogel,1441.6482023938966,78.64389702957048,4.812790311461157,68.24222711858697
EXP-0859,2022-08,2022-08-28,Lab-Delta,Graphene-YBCO,1080.3980151670162,35.173401035375576,6.341780117556818,100.0
EXP-2318,2022-08,2022-08-28,Lab-Beta,Carbon Nanotubes,501.1280120876602,82.677131574801,3.959331338830621,69.4260563270682
EXP-0866,2022-08,2022-08-29,Lab-Alpha,Bismuth-Strontium,1676.747402523466,44.81070119576805,7.3766794164373035,81.96677061759749
EXP-0489,2022-08,2022-08-29,Lab-Beta,Gold-Coated Aerogel,1011.7106367184596,86.16719226019048,1.0725316939022889,71.98028951281826
EXP-2462,2022-08,2022-08-29,Lab-Epsilon,Carbon Nanotubes,710.7975324254921,60.86233879020342,5.2048490559490475,84.0204441970595
EXP-1998,2022-08,2022-08-30,Lab-Epsilon,Carbon Nanotubes,1480.22546995735,76.23856405386782,11.07642293872135,89.39377900978612
EXP-1996,2022-08,2022-08-30,Lab-Delta,Niobium-Titanium,782.2413752524385,51.82237975685274,4.353109030512042,83.57516044011324
EXP-0225,2022-08,2022-08-30,Lab-Gamma,Gold-Coated Aerogel,1064.9397081627405,80.04788137043448,5.485824469884957,87.3101465819986
EXP-2146,2022-08,2022-08-31,Lab-Gamma,Quantum Flex,679.6628105508008,80.89759096599136,3.3748215319405985,85.8207254107048
EXP-1985,2022-09,2022-09-01,Lab-Beta,Bismuth-Strontium,1275.6702954261505,55.70179021180057,5.697396932265541,87.21082393223305
EXP-0046,2022-09,2022-09-02,Lab-Beta,Niobium-Titanium,783.899893203678,75.76293238154591,4.524588235041152,76.90137188521378
EXP-1772,2022-09,2022-09-02,Lab-Delta,Bismuth-Strontium,937.2179052316656,67.60237116727937,3.0163053659584205,79.73028704183267
EXP-0687,2022-09,2022-09-04,Lab-Beta,Graphene-YBCO,1389.8533816056695,78.18848675672986,8.7062482040631,81.37023268434504
EXP-2319,2022-09,2022-09-04,Lab-Alpha,Graphene-YBCO,998.5888218584355,63.198540315123154,5.840229692191878,81.00113814805964
EXP-1678,2022-09,2022-09-07,Lab-Epsilon,Bismuth-Strontium,1530.4115166827128,66.74639507889046,9.538226664410058,85.87030170206104
EXP-1789,2022-09,2022-09-07,Lab-Alpha,Graphene-YBCO,1511.1386682043315,81.60221250078288,10.358409022986997,80.81940828126605
EXP-0444,2022-09,2022-09-07,Lab-Beta,Niobium-Titanium,1195.3794807093407,70.09069023902958,6.054079918500479,81.0222280795967
EXP-0290,2022-09,2022-09-08,Lab-Delta,Bismuth-Strontium,516.5925987077117,79.36067888724703,0.5858262649523305,69.97089167856896
EXP-1834,2022-09,2022-09-08,Lab-Beta,Quantum Flex,1586.7238283936476,71.96867853697826,12.27020052886972,89.83724456356799
EXP-1428,2022-09,2022-09-09,Lab-Delta,Graphene-YBCO,1439.8601867652906,56.75548319110449,11.231393971975193,90.47738914051702
EXP-1827,2022-09,2022-09-09,Lab-Epsilon,Quantum Flex,1429.211734420562,67.16295071277374,12.381934007365759,97.19313476954886
EXP-1008,2022-09,2022-09-10,Lab-Alpha,Quantum Flex,2041.0409739585084,94.67670988765607,16.690832554667715,89.6273605018191
EXP-1983,2022-09,2022-09-10,Lab-Alpha,Quantum Flex,1085.9078736510205,55.943811252751374,11.470309120374612,97.1311446892063
EXP-1025,2022-09,2022-09-10,Lab-Alpha,Quantum Flex,1317.3923811495868,75.19028539230223,10.73276909568619,98.62819261675155
EXP-2184,2022-09,2022-09-11,Lab-Alpha,Bismuth-Strontium,564.1356912134358,68.72872463157682,1.7869607070448186,74.40351225623908
EXP-1393,2022-09,2022-09-11,Lab-Delta,Bismuth-Strontium,1012.7101678102574,62.2795113558106,6.828911893228275,85.3039016250602
EXP-1825,2022-09,2022-09-12,Lab-Delta,Gold-Coated Aerogel,1092.5491312453642,75.2294064918332,2.0780004692247918,75.28189993566144
EXP-1519,2022-09,2022-09-14,Lab-Epsilon,Quantum Flex,915.1712813558864,51.675335803333056,8.592071406328188,96.8656010301373
EXP-1967,2022-09,2022-09-14,Lab-Beta,Bismuth-Strontium,1368.1068841918395,75.31111751520919,5.361175191422319,73.54006928880878
EXP-2157,2022-09,2022-09-15,Lab-Epsilon,Niobium-Titanium,1514.5960639873565,81.62725910988496,8.356257714633095,75.36201372832225
EXP-2087,2022-09,2022-09-15,Lab-Delta,Graphene-YBCO,1257.9454551436736,56.29397901097319,9.949603467627515,82.79688380311507
EXP-1495,2022-09,2022-09-16,Lab-Gamma,Quantum Flex,981.1431444814176,67.27896533289857,8.486311757186751,83.96985619644332
EXP-0977,2022-09,2022-09-16,Lab-Beta,Bismuth-Strontium,714.232930488974,75.4157851290405,2.0346307763758538,75.59115196939766
EXP-1805,2022-09,2022-09-16,Lab-Alpha,Bismuth-Strontium,1517.4419213038377,96.27459252360346,9.620076199844572,76.49944799509849
EXP-0526,2022-09,2022-09-18,Lab-Gamma,Bismuth-Strontium,1244.952475918678,64.6312070861109,4.454732195870287,80.20931831689964
EXP-1394,2022-09,2022-09-19,Lab-Gamma,Graphene-YBCO,924.0858185668974,69.83322052261688,6.516400012103749,78.91347976791529
EXP-0440,2022-09,2022-09-19,Lab-Gamma,Niobium-Titanium,1472.5877541637417,43.20123490433881,5.95223995798132,85.52064269360916
EXP-0515,2022-09,2022-09-19,Lab-Gamma,Bismuth-Strontium,1527.5215102949053,72.65287012222383,8.341797810904687,83.27588199437669
EXP-1307,2022-09,2022-09-19,Lab-Epsilon,Niobium-Titanium,1847.0997242096837,67.26786256494368,9.144274089674875,87.33328054156819
EXP-2081,2022-09,2022-09-20,Lab-Alpha,Quantum Flex,1951.5386837325818,49.92797364836529,18.27041067847973,100.0
EXP-2278,2022-09,2022-09-20,Lab-Alpha,Gold-Coated Aerogel,792.190634390703,51.63210109805564,1.659797657872505,81.06009545029112
EXP-1808,2022-09,2022-09-21,Lab-Beta,Graphene-YBCO,956.242097361629,73.5041053648025,4.78459574003523,86.44453918122332
EXP-1817,2022-09,2022-09-21,Lab-Alpha,Quantum Flex,1335.22676485586,87.06371527992401,13.18820615373323,81.0622433621801
EXP-0098,2022-09,2022-09-22,Lab-Beta,Niobium-Titanium,1173.216038681144,81.48030759124075,6.8528877695296675,71.29222393864933
EXP-0942,2022-09,2022-09-23,Lab-Alpha,Quantum Flex,893.0818501917697,62.98485952255558,8.274027990898446,86.93813326475613
EXP-0579,2022-09,2022-09-23,Lab-Delta,Bismuth-Strontium,1533.1196014181528,68.86440597253151,7.563701565925465,77.62751104424615
EXP-1338,2022-09,2022-09-23,Lab-Epsilon,Quantum Flex,1663.8454353701125,81.69558286821417,14.393724029127597,80.63970613113563
EXP-1658,2022-09,2022-09-24,Lab-Gamma,Graphene-YBCO,1277.1231353587957,93.62826861676639,6.916251825398017,71.4400591266241
EXP-1472,2022-09,2022-09-29,Lab-Delta,Quantum Flex,1359.8826157764893,66.49407912666783,11.884150164205055,88.39403773188651
EXP-0512,2022-09,2022-09-29,Lab-Gamma,Quantum Flex,1620.5853276032476,66.67895011578388,13.762477471580068,91.40023315360217
EXP-1400,2022-09,2022-09-30,Lab-Gamma,Quantum Flex,471.1503508084638,76.2764189572997,4.883491478120068,76.01429132006882
EXP-0519,2022-09,2022-09-30,Lab-Epsilon,Bismuth-Strontium,1115.7954653601037,84.66467267182654,7.358271358589211,90.40269258547578
EXP-2419,2022-10,2022-10-01,Lab-Delta,Graphene-YBCO,1297.1968113741605,57.363406273604795,8.861276829280909,91.72335263064444
EXP-1311,2022-10,2022-10-03,Lab-Gamma,Graphene-YBCO,2161.2072767141963,67.77490888313623,18.549559914072518,100.0
EXP-1557,2022-10,2022-10-03,Lab-Delta,Gold-Coated Aerogel,476.26920285546316,50.92326096757385,1.7834183599378817,77.14593636205518
EXP-2073,2022-10,2022-10-04,Lab-Delta,Bismuth-Strontium,869.9141306559388,68.54844471792339,3.79896678141899,69.44109974254457
EXP-1402,2022-10,2022-10-04,Lab-Delta,Graphene-YBCO,665.5161998073743,70.46650987169937,0.6197658690193588,63.86785056287513
EXP-1408,2022-10,2022-10-05,Lab-Gamma,Quantum Flex,1783.0724801424817,70.06549297605778,16.171961903055692,94.12057103756803
EXP-2500,2022-10,2022-10-05,Lab-Delta,Gold-Coated Aerogel,1360.4258459777136,56.32342634613449,4.988544874659322,84.86525347447957
EXP-2173,2022-10,2022-10-05,Lab-Epsilon,Bismuth-Strontium,448.02889012654475,53.09596955802458,3.0050589466151,82.32288682998121
EXP-0586,2022-10,2022-10-05,Lab-Beta,Niobium-Titanium,912.9538415040091,94.95083254889497,2.9540233292014997,62.005425398966764
EXP-0688,2022-10,2022-10-05,Lab-Gamma,Niobium-Titanium,1786.865067860505,67.38501877987196,10.822443558375545,93.60603584741904
EXP-1516,2022-10,2022-10-06,Lab-Delta,Niobium-Titanium,1777.4051598094459,31.62579209058839,8.114112189453428,98.61160226264924
EXP-0590,2022-10,2022-10-08,Lab-Gamma,Niobium-Titanium,1010.9201870516524,72.99498939659327,4.106274882807086,64.18395625719182
EXP-0205,2022-10,2022-10-09,Lab-Gamma,Graphene-YBCO,1588.8363275025845,77.0516381379354,11.4223030099711,86.87736725847913
EXP-0552,2022-10,2022-10-09,Lab-Delta,Quantum Flex,1064.7847836360215,58.85412850103481,7.260356021844687,93.76045741479558
EXP-1411,2022-10,2022-10-10,Lab-Epsilon,Niobium-Titanium,798.9665641023803,85.87883253723994,4.522666222546676,72.31815663829265
EXP-2320,2022-10,2022-10-10,Lab-Epsilon,Graphene-YBCO,1897.1188935238702,85.32879823729026,16.466011214902032,100.0
EXP-2216,2022-10,2022-10-10,Lab-Delta,Bismuth-Strontium,960.6940333788561,56.12920504760577,6.845753293311207,89.13710042394224
EXP-0340,2022-10,2022-10-11,Lab-Delta,Bismuth-Strontium,806.509558135592,70.1380248652968,3.2869735310792594,75.21299945918841
EXP-0617,2022-10,2022-10-12,Lab-Gamma,Gold-Coated Aerogel,1181.7812172852773,71.88455858008481,1.7332055735031218,75.85756711027864
EXP-0913,2022-10,2022-10-12,Lab-Alpha,Graphene-YBCO,1233.755277731321,66.25907604421728,8.400723697155923,87.08999413453556
EXP-0106,2022-10,2022-10-13,Lab-Delta,Bismuth-Strontium,1659.7037400122538,82.63472246795996,9.135452279322378,83.60894645379067
EXP-0329,2022-10,2022-10-13,Lab-Alpha,Bismuth-Strontium,1146.7912477439645,71.97605239671239,4.818285222238005,76.4962573104769
EXP-2213,2022-10,2022-10-13,Lab-Beta,Gold-Coated Aerogel,1164.853017628166,57.46124222830622,6.724467174538676,94.43187230015931
EXP-0142,2022-10,2022-10-14,Lab-Epsilon,Niobium-Titanium,1146.94274229635,71.80699528512248,3.9794450980155807,77.62196641328313
EXP-1010,2022-10,2022-10-16,Lab-Beta,Niobium-Titanium,1058.7383848217678,55.92988863952374,3.4826066642654365,85.29975024652425
EXP-0413,2022-10,2022-10-16,Lab-Epsilon,Gold-Coated Aerogel,1401.6404297923382,58.378563507600276,3.780423092577818,92.09116663539581
EXP-1685,2022-10,2022-10-16,Lab-Gamma,Niobium-Titanium,1275.8064785909016,63.516947289917944,4.528636633536125,83.27642282996091
EXP-0185,2022-10,2022-10-17,Lab-Epsilon,Bismuth-Strontium,1367.430673064033,65.36558378782391,9.300748208552827,91.79416197040983
EXP-1337,2022-10,2022-10-17,Lab-Gamma,Carbon Nanotubes,1943.1714243710733,70.82677184934293,15.093871548294043,86.97147957606185
EXP-0676,2022-10,2022-10-17,Lab-Alpha,Gold-Coated Aerogel,1345.3141559535902,78.5056798822785,6.991242707103452,76.53999079899818
EXP-0086,2022-10,2022-10-18,Lab-Beta,Niobium-Titanium,1186.9238731995188,87.43730926287212,5.870931402147804,72.16887537390879
EXP-0661,2022-10,2022-10-18,Lab-Alpha,Carbon Nanotubes,1287.862902863222,65.41751421879262,6.4619621468769015,83.51229529917362
EXP-1595,2022-10,2022-10-19,Lab-Delta,Bismuth-Strontium,1047.0491636716097,89.87247298033401,5.06039117394641,69.2651834902245
EXP-0814,2022-10,2022-10-21,Lab-Gamma,Bismuth-Strontium,1405.6781010989205,77.42166166920622,8.59510721116744,80.89854486564741
EXP-1430,2022-10,2022-10-21,Lab-Alpha,Bismuth-Strontium,941.6016059491783,63.06844066623017,4.721463914544911,84.53664188968474
EXP-2491,2022-10,2022-10-21,Lab-Epsilon,Graphene-YBCO,1557.7576721205269,67.65571376668849,9.081017819932839,93.32628378453363
EXP-0085,2022-10,2022-10-22,Lab-Gamma,Graphene-YBCO,754.9477755047445,62.45053216544162,5.383170267895697,83.74145470070734
EXP-1113,2022-10,2022-10-23,Lab-Delta,Bismuth-Strontium,1300.9496838134428,99.70876177614683,6.888279055026121,69.99225717676478
EXP-1058,2022-10,2022-10-25,Lab-Delta,Gold-Coated Aerogel,1463.9273143779928,63.095286375009294,5.194756029368234,89.37032069531554
EXP-0166,2022-10,2022-10-25,Lab-Beta,Bismuth-Strontium,1045.8470395749289,53.42986556293525,6.197919940326804,89.77185765548278
EXP-0911,2022-10,2022-10-25,Lab-Gamma,Bismuth-Strontium,752.0034278913533,58.163089336789874,3.874285265883182,77.40441606494572
EXP-1112,2022-10,2022-10-27,Lab-Epsilon,Niobium-Titanium,1292.611961521151,42.00306297543697,6.0755840153705725,99.04383936463788
EXP-2118,2022-10,2022-10-27,Lab-Delta,Quantum Flex,1053.6410592820757,67.02979299626276,11.318480801778982,92.41119486301903
EXP-0870,2022-10,2022-10-28,Lab-Beta,Bismuth-Strontium,1199.0393799005794,83.17072939694673,4.33954656526988,81.95994987019512
EXP-1542,2022-10,2022-10-28,Lab-Alpha,Niobium-Titanium,822.0051396993479,73.81205492560824,2.1792288156824275,73.42079113685423
EXP-0756,2022-10,2022-10-29,Lab-Gamma,Bismuth-Strontium,1493.6723174140543,88.20558820028104,10.892357142781753,78.12181633021018
EXP-2448,2022-10,2022-10-30,Lab-Delta,Quantum Flex,1794.912410089291,53.99001665522814,17.135458444120896,100.0
EXP-2321,2022-11,2022-11-01,Lab-Delta,Graphene-YBCO,1336.0238602822799,72.51659721689583,10.125031671886456,82.51250919956871
EXP-0860,2022-11,2022-11-01,Lab-Gamma,Graphene-YBCO,996.332892030015,61.7066069284494,5.585151930448538,89.76727982687778
EXP-1325,2022-11,2022-11-04,Lab-Epsilon,Graphene-YBCO,583.4752487691546,74.94701841010031,0.22577956826084344,66.2329483022951
EXP-1124,2022-11,2022-11-04,Lab-Epsilon,Bismuth-Strontium,1199.7909905327888,72.82775314846255,2.3300429442537105,77.44019600453994
EXP-0175,2022-11,2022-11-04,Lab-Beta,Carbon Nanotubes,1409.5108846234716,98.81432000620376,6.129451549039299,69.01227127434473
EXP-0620,2022-11,2022-11-05,Lab-Epsilon,Niobium-Titanium,1167.6481708435495,44.72134440837714,6.64652555252758,94.08472945533158
EXP-1786,2022-11,2022-11-05,Lab-Epsilon,Graphene-YBCO,844.4158695849504,76.92127487179692,4.033740053261908,74.7199460290007
EXP-2096,2022-11,2022-11-06,Lab-Epsilon,Bismuth-Strontium,1161.5406367124845,69.75718586126787,6.515690995845196,84.67840446694181
EXP-1655,2022-11,2022-11-06,Lab-Delta,Graphene-YBCO,1453.8254348622331,60.299588101261016,10.572569715342084,88.84840101698573
EXP-1757,2022-11,2022-11-06,Lab-Beta,Graphene-YBCO,801.7408728587277,75.00025450477207,4.178974753081273,80.203045156351
EXP-1733,2022-11,2022-11-06,Lab-Beta,Quantum Flex,1421.747356323018,74.02776873791308,9.372004353877415,72.60961047046328
EXP-0709,2022-11,2022-11-08,Lab-Epsilon,Quantum Flex,676.9582077278591,43.04814831653917,3.9410378222269546,89.84586901935555
EXP-1510,2022-11,2022-11-08,Lab-Alpha,Bismuth-Strontium,1638.8832182256929,40.38802935903762,8.995431702912999,91.85735311776732
EXP-1941,2022-11,2022-11-09,Lab-Gamma,Bismuth-Strontium,1191.6378368893686,67.36925120971725,6.292880371569451,86.6131004618952
EXP-2488,2022-11,2022-11-09,Lab-Beta,Carbon Nanotubes,943.3598005327874,69.56738603981327,1.8873590180066926,80.61292952450398
EXP-0008,2022-11,2022-11-10,Lab-Gamma,Niobium-Titanium,1544.1051885604782,83.96708200352852,8.48666367609291,78.01717018837584
EXP-2148,2022-11,2022-11-11,Lab-Beta,Graphene-YBCO,529.0834927763398,82.73669943409614,0.20215751238436463,64.85762894818991
EXP-0393,2022-11,2022-11-11,Lab-Epsilon,Niobium-Titanium,2185.6849763996884,65.17082585242271,11.2653126685424,93.9643594798604
EXP-0941,2022-11,2022-11-12,Lab-Delta,Gold-Coated Aerogel,1146.5584249587318,75.88160325249129,4.706601896341609,76.29288376508919
EXP-1304,2022-11,2022-11-12,Lab-Alpha,Bismuth-Strontium,1329.9826804233523,81.05678941283882,6.630630581205619,69.1746799421517
EXP-0730,2022-11,2022-11-14,Lab-Alpha,Quantum Flex,1255.007829089474,54.23214560550728,10.784408952558831,98.60564610775745
EXP-1215,2022-11,2022-11-15,Lab-Delta,Graphene-YBCO,508.6823657318391,80.44508721548316,2.685233255761251,73.95423736710717
EXP-1088,2022-11,2022-11-15,Lab-Epsilon,Carbon Nanotubes,1144.7906898200936,78.9864245533791,5.5021060039347445,66.6866513098446
EXP-2190,2022-11,2022-11-16,Lab-Gamma,Graphene-YBCO,1293.636544583106,68.87052108037126,9.253603106245382,72.165746598476
EXP-0144,2022-11,2022-11-17,Lab-Epsilon,Bismuth-Strontium,1052.2273242157203,53.65727837085068,5.959753284967309,94.09214484316497
EXP-0208,2022-11,2022-11-17,Lab-Beta,Graphene-YBCO,1409.6816683606187,79.73200813145029,9.970635989525125,84.1987276530968
EXP-1413,2022-11,2022-11-18,Lab-Alpha,Graphene-YBCO,1274.584350054264,70.87233669775357,8.560736765842448,80.92752140078971
EXP-2042,2022-11,2022-11-20,Lab-Gamma,Quantum Flex,797.0957637119426,102.4011437209475,6.838670526513093,80.34594817520089
EXP-2121,2022-11,2022-11-22,Lab-Epsilon,Carbon Nanotubes,962.6015129391646,45.219245985915066,7.518826157836093,88.02109483727251
EXP-0387,2022-11,2022-11-22,Lab-Epsilon,Bismuth-Strontium,906.1706453709708,66.54388134385796,4.990899332325776,86.33502322939579
EXP-0149,2022-11,2022-11-22,Lab-Beta,Bismuth-Strontium,1225.8484124722129,71.34283076140977,6.4746305541626405,73.47527901185276
EXP-2493,2022-11,2022-11-24,Lab-Delta,Bismuth-Strontium,1014.7421873825865,77.95474335776636,4.130559905227955,79.2820496106381
EXP-0195,2022-11,2022-11-25,Lab-Delta,Carbon Nanotubes,960.0503325596737,76.56852102154465,5.258647198767089,76.80518563698078
